No.,Comment,Article URL,Platform,Pre-Sales-Sales-sales/Post-sales,Intent To Buy (Yes/ No/NA),Conversation Drivers (Product Attributes/ Pricing/ Experience of Using Product/ Customer Service/ Other),Sentiment (Positive/ Neutral/ Negative),Enquiry/ Compaint/ Praise/Other,Notes
131,#deals #Lenovo A536 White is selling cheaper at INR 6929 today http://t.co/5iEmHRP4dK #flipkart,http://twitter.com/pricetrak/statuses/580871826898747394,TWITTER,,,,,,
132,"Amazon: Buy Lenovo A369i (Black) Andrid Mobile(4 GB, Dual Core) at Rs.3499 only http://t.co/Mc10wISRCR",http://twitter.com/buytoearn/statuses/580804282208952320,TWITTER,,,,,,
133,"RT @LENOVO_A6000 #IWILLSCOREA6000 T&C - AGREEMENT TO TERMS & CONDITIONS: By participating in Contest, you fully and... http://t.co/A2CtTJYBj4",http://twitter.com/shikha378/statuses/580779524121620480,TWITTER,,,,,,
134,@Lenovo_in pretty happy with battery life of lenovo a6000. waiting for few more performance update.,http://twitter.com/iamkiran89/statuses/580767989512835072,TWITTER,Post-sales,No,Product Attributes,Positive,Praise,
135,finally Ive ordered a6000 after 2 months of patience. on date 20 I will get my killer phone. ty! @Lenovo_in for helping me.,http://twitter.com/iamlim147/statuses/580764877955813376,TWITTER,,,,,,
136,"Buy Lenovo A6000 for Rs 6,999 without any registration   visit http://t.co/d1dKGQLEe0   - http://t.co/3xP0sJQkG6",http://twitter.com/BaniyaDeals/statuses/580753572955967488,TWITTER,,,,,,
137,RT @tech2eets .@lenovo #A6000 review: A good entry level phone with a great display but average camera  http://t.co/m1FvdQncHN http://t.co/8p8wwlT9nx,http://twitter.com/varun18vijay/statuses/580745789410021376,TWITTER,,,,,,
138,"(No Reg.) Lenovo A6000 Mobile (4G LTE Support, 64-Bit SoC) at Rs. 6999 only http://t.co/f9oWaFBfzA",http://twitter.com/hindi4sms/statuses/580743537089736704,TWITTER,,,,,,
139,"(No Reg.) Lenovo A6000 Mobile (4G LTE Support, 64-Bit SoC) at Rs. 6999 only http://t.co/bmsL74Hi0r",http://twitter.com/buytoearn/statuses/580740574376026112,TWITTER,,,,,,
140,@mugunth19 boss lenovo a6000 epdi mobile screen resolution epdinga,http://twitter.com/bala_ayan/statuses/580730831976574976,TWITTER,NA,NA,NA,Neutral,Need to find out - in Hindi,
141,Best #Smartphone Under 22k ( @lenovo Vibe X2) A #Review By Abhishek Telang | http://t.co/f7JHcQFf7M http://t.co/l60xX0MBzY #India,http://twitter.com/adviceadda/statuses/580730429298192384,TWITTER,,,,Neutral,,
142,Get 54% off on Lenovo A369i (Yellow)  http://t.co/cr70IQ8HJA #ExclusiveDealsDiscounts #paytm http://t.co/rRzHsRsdpQ,http://twitter.com/acuerdo_india/statuses/580692948532260864,TWITTER,,,,Neutral,,
143,@YesItsSamar The A6000 does not support OTG as it has an expandable microSD slot.,http://twitter.com/Lenovo_in/statuses/580691250325651456,TWITTER,Post-sales,No,Product Attributes,Neutral,Other (Discussion about tech specs),
144,#deals #Lenovo A536 White is selling cheaper at INR 6938 today http://t.co/5iEmHRxtmc #flipkart,http://twitter.com/pricetrak/statuses/580690872985100288,TWITTER,,,,Neutral,,
145,#deals #Lenovo S930 Silver is selling cheaper by 10% at INR 12490 today http://t.co/9EVaXkBSLn #flipkart,http://twitter.com/pricetrak/statuses/580690869533216769,TWITTER,,,,Neutral,,
146,"Buy Lenovo A6000 for Rs 6,999 @Flipkart without any registration   visit http://t.co/d1dKGQLEe0   - http://t.co/h6rPJF00vj",http://twitter.com/BaniyaDeals/statuses/580676258696048640,TWITTER,,,,Neutral,,
147,"Intriguing set of phones to pick fm for ze parents (budget, light usage); Redmi 2, Moto E (2nd gen), Lenovo A6000, Zenfone 5. Any others?",http://twitter.com/atulkarmarkar/statuses/580675262544629760,TWITTER,Pre-sales,Yes,Product Attributes,Neutral,Enquiry,
148,"Amazon: Buy Lenovo A369i (Black) Andrid Mobile(4 GB, Dual Core) at Rs.3464 only http://t.co/Mc10wISRCR",http://twitter.com/buytoearn/statuses/580672582539714560,TWITTER,,,,Neutral,,
149,"@YesItsSamar You can purchase back covers for A6000 from Flipkart, please visit http://t.co/3CNaLKEFLW",http://twitter.com/Lenovo_in/statuses/580663803953704960,TWITTER,,,,Neutral,,
150,"After Lenovo A6000, this phone may create boom in mobile industry! #TechoTweet: Lenovo A7000 http://t.co/8IanUANpgq",http://twitter.com/gauravgoel53/statuses/580661932178407424,TWITTER,,,,Neutral,,
151,Lenovo A6000 4G Phone (Black) for Rs.6999 Only (Limited Stock Available) Sale Open for All http://t.co/Fy5xsUOPqT http://t.co/DpbC7NOhdH,http://twitter.com/offerstop/statuses/580659768064401408,TWITTER,,,,Neutral,,
152,RT @PhoneNotebook_ #Lenovo A60+ - #Phone #Review #Specification #Mobile http://t.co/uxQYk7mFye,http://twitter.com/infocutstech/statuses/580642198695362560,TWITTER,,,,Neutral,,
153,RT @Lenovo_in The A6000 will be back on @Flipkart . NO REGISTRATION REQUIRED. Sale starts at 12pm today@ http://t.co/gS16bIoks4. http://t.co/mhxihpQWsC,http://twitter.com/abrk/statuses/580640944485105664,TWITTER,,,,Neutral,,
154,RT @Lenovo_in The A6000 SALE has begun @Flipkart- http://t.co/gS16bIoks4  Get extra 10% Off with @AxisBank Debit & Credit cards! http://t.co/aIrpsDtcaC,http://twitter.com/052b3ff76387403/statuses/580638209576558592,TWITTER,,,,Neutral,,
155,RT @Lenovo_in The A6000 SALE has begun @Flipkart- http://t.co/gS16bIoks4  Get extra 10% Off with @AxisBank Debit & Credit cards! http://t.co/aIrpsDtcaC,http://twitter.com/s_anuj/statuses/580627663410331649,TWITTER,,,,Neutral,,
156,which phone I should buy ???? SIR..... @gadgetstouse Xiaomi redmi2 or lenovo a6000 help needed.@abhishek,http://twitter.com/AkanshSai/statuses/580626540821630977,TWITTER,Pre-sales,Yes,Product Attributes (compared to competitor),Neutral,Enquiry,
157,The A6000 SALE has begun @Flipkart- http://t.co/gS16bIoks4  Get extra 10% Off with @AxisBank Debit & Credit cards! http://t.co/aIrpsDtcaC,http://twitter.com/Lenovo_in/statuses/580624044300615680,TWITTER,,,,Neutral,,
158,RT @CollChris A6000 FAQs Tips Tricks Useful Options ‰__ http://t.co/7rZlC7qGgo @phoneradarblog #india @Lenovo_in @lenovo http://t.co/0bxqPfHEyN,http://twitter.com/shitalmani143/statuses/580606759011745792,TWITTER,,,,Neutral,,
159,RT @Lenovo_in The A6000 will be back on @Flipkart . NO REGISTRATION REQUIRED. Sale starts at 12pm today@ http://t.co/gS16bIoks4. http://t.co/mhxihpQWsC,http://twitter.com/guruchandbiswas/statuses/580604808954007553,TWITTER,,,,Neutral,,
160,RT @Lenovo_in The A6000 will be back on @Flipkart . NO REGISTRATION REQUIRED. Sale starts at 12pm today@ http://t.co/gS16bIoks4. http://t.co/mhxihpQWsC,http://twitter.com/iamsrk1an/statuses/580604361975447552,TWITTER,,,,Neutral,,
161,@manusg8 Please call on these toll free numbers for your smart phone related queries: 1800 3000 7678 / 18601803425.,http://twitter.com/Lenovo_in/statuses/580603744561270785,TWITTER,,,,Neutral,,
162,RT @Lenovo_in The A6000 will be back on @Flipkart . NO REGISTRATION REQUIRED. Sale starts at 12pm today@ http://t.co/gS16bIoks4. http://t.co/mhxihpQWsC,http://twitter.com/androidosblog/statuses/580602480423264256,TWITTER,,,,Neutral,,
163,RT @Lenovo_in The A6000 will be back on @Flipkart . NO REGISTRATION REQUIRED. Sale starts at 12pm today@ http://t.co/gS16bIoks4. http://t.co/mhxihpQWsC,http://twitter.com/s_anuj/statuses/580600162176892928,TWITTER,,,,Neutral,,
164,RT @Lenovo_in The A6000 will be back on @Flipkart . NO REGISTRATION REQUIRED. Sale starts at 12pm today@ http://t.co/gS16bIoks4. http://t.co/mhxihpQWsC,http://twitter.com/aperture_frames/statuses/580597069683011584,TWITTER,,,,Neutral,,
165,The A6000 will be back on @Flipkart . NO REGISTRATION REQUIRED. Sale starts at 12pm today@ http://t.co/gS16bIoks4. http://t.co/mhxihpQWsC,http://twitter.com/Lenovo_in/statuses/580596773758091264,TWITTER,,,,Neutral,,
166,The A6000 will be available on @Flipkart  TODAY. NO REGISTRATION REQUIRED. Grab yours starting at 12pm @ http://t.co/gS16bIoks4,http://twitter.com/Lenovo_in/statuses/580594819644461056,TWITTER,,,,Neutral,,
167,RT @LenovoMobilePH Let the show go on. And on. And on with the Lenovo S860! http://t.co/15sCwtr68F,http://twitter.com/abrk/statuses/580586798038032384,TWITTER,,,,Neutral,,
168,"@Lenovo_in how to change fonts ,I don't see the option in display unlike other android phones",http://twitter.com/manusg8/statuses/580573220430061569,TWITTER,Post-sales,No,Product Attributes (Software),Neutral,Enquiry,
169,which phone I should buy ???? SIR..... @gadgetstouse  Xiaomi redmi2 or lenovo a6000 help needed.,http://twitter.com/AkanshSai/statuses/580565683769090049,TWITTER,Pre-sales,Yes,Product Attributes (compared to competitor),Neutral,Enquiry,
170,RT @IBNLiveTech Will Lenovo's first Windows Phone smartphone run Windows 10 OS?  http://t.co/Dz37NT1p8J,http://twitter.com/zaheenhafzer/statuses/580546196319633408,TWITTER,,,,Neutral,,
171,"RT @gsmarena_com Lenovo A6000 to go on open sale in India from March 23 to 25: Lenovo has announced that its A6000 smartphone, ... http://t.co/LFwyLqPDgR",http://twitter.com/zaheenhafzer/statuses/580546040618680321,TWITTER,,,,Neutral,,
172,"Lenovo A6000: really sweet $109 dual sim 4G quad-core smartphone: For that kind of price, if you are in India ... http://t.co/RTwIFWyWZE",http://twitter.com/DIGG_IT_INDIA/statuses/580507652150681600,TWITTER,,,,Positive,,
173,@Lenovo_in my lenovo S660 battery backup very good,http://twitter.com/shemeebshemi/statuses/580451449433419776,TWITTER,Post-sales,No,Product Attributes,Positive,Praise,
174,"Amazon: Buy Lenovo A369i (Black) Andrid Mobile(4 GB, Dual Core) at Rs.3472 only http://t.co/Mc10wISRCR",http://twitter.com/buytoearn/statuses/580432514822569984,TWITTER,,,,Neutral,,
175,@Lenovo_in will A6000 feature on tomorrow's sale? plz reply fast have very important work to do... :),http://twitter.com/iamlim147/statuses/580407243801235456,TWITTER,Pre-sales,Yes,Product Attributes,Neutral,Enquiry,
176,#tpw #photoedu Lenovo A6000 review: A good entry level phone with a great display but average ... - Firstpost http://t.co/omANUBrCUA,http://twitter.com/TPWmumbai/statuses/580347804700295168,TWITTER,,,,Positive,,
177,@Lenovo_in @IntelIndia  come fast the vibe series smartphone and beat all other smartphone,http://twitter.com/roysumit5/statuses/580338073105346560,TWITTER,Pre-sales,Yes,Product Attributes (compared to competitor),Neutral,Praise ,
178,Lenovo Vibe X2 and Z2 Pro prices to drop during #Flipkart Big App Shopping Days 23rd- 25th http://t.co/ldFW3OAobY http://t.co/s8zVTHDp2R,http://twitter.com/pcquest/statuses/580327595184537600,TWITTER,,,,Neutral,,
179,Paytm: Lenovo A369i (Yellow) @ RsåÊ2399 http://t.co/z6apTKWk4f,http://twitter.com/Mega1DayDeals/statuses/580324133768073216,TWITTER,,,,Neutral,,
180,"@Lenovo_VIBE Oh! The page is from @Lenovo_ME. The phone could be for that region only, for now.",http://twitter.com/SumitNagi/statuses/580317785596698624,TWITTER,,,,Neutral,,
181,Lenovo A6000 Review: The Best Budget Smartphone Yet http://t.co/hLVrPV5TCz,http://twitter.com/Aurgho_/statuses/580307256605995008,TWITTER,,,,Neutral,,
182,Lenovo A6000 review: A good entry level phone with a great display but average camera: The definition of entry... http://t.co/OK8xdjbpFO,http://twitter.com/DIGG_IT_INDIA/statuses/580300991783772160,TWITTER,,,,Positive,,
183,Lenovo A6000 review: A good entry level phone with a great display but average camera,http://twitter.com/grb73/statuses/580298625718308864,TWITTER,,,,Positive,,
184,Lenovo A6000 review: A good entry level phone with a great display but average camera http://t.co/9wbbxVF2XL http://t.co/LtfZoFwgAG,http://twitter.com/ashishkhera/statuses/580296274613809152,TWITTER,,,,Positive,,
185,RT @tech2eets Lenovo A6000 review: A good entry level phone with a great display but average camera http://t.co/Uj9zNcAC5m http://t.co/upf4MNQkns,http://twitter.com/firstpost/statuses/580293629018697728,TWITTER,,,,Positive,,
186,RT @tech2eets Lenovo A6000 review: A good entry level phone with a great display but average camera http://t.co/Uj9zNcAC5m http://t.co/upf4MNQkns,http://twitter.com/patel_mit/statuses/580293230832406528,TWITTER,,,,Positive,,
187,Lenovo A6000 review: A good entry level phone with a great display but average camera http://t.co/Uj9zNcAC5m http://t.co/upf4MNQkns,http://twitter.com/tech2eets/statuses/580292595122892800,TWITTER,,,,Positive,,
188,@Pen_char @coolredwine Lenovo A369i for 3199. They'll cashback 800 bucks they're saying but the cashback code given by them is not working.,http://twitter.com/Aashu_Salotra/statuses/580286118962163713,TWITTER,,,,Neutral,,
189,.lenovo #A6000 review: A good entry level phone with a great display but average camera  http://t.co/EuZf99gMXl http://t.co/GaUCwTLNAD,http://twitter.com/ashishkhera/statuses/580284225460539392,TWITTER,,,,Positive,,
190,Lenovo A6000 review: A good entry level phone with a great display but average camera http://t.co/i1egQ5UKEH,http://twitter.com/PromoteYourAds/statuses/580283485040066560,TWITTER,,,,Positive,,
191,RT @tech2eets .@lenovo #A6000 review: A good entry level phone with a great display but average camera  http://t.co/m1FvdQncHN http://t.co/8p8wwlT9nx,http://twitter.com/techjust4u/statuses/580283258069393409,TWITTER,,,,Positive,,
192,RT @tech2eets .@lenovo #A6000 review: A good entry level phone with a great display but average camera  http://t.co/m1FvdQncHN http://t.co/8p8wwlT9nx,http://twitter.com/awefome/statuses/580282852421451776,TWITTER,,,,Positive,,
193,"RT @phoneradarblog Lenovo A6000 Hands-on, Initial Impressions and Photo Gallery  http://t.co/2H4x3D3MUZ http://t.co/9Lppxn7XYQ",http://twitter.com/KitawatDiveek72/statuses/580282444944838656,TWITTER,,,,Neutral,,
194,RT @tech2eets .@lenovo #A6000 review: A good entry level phone with a great display but average camera  http://t.co/m1FvdQncHN http://t.co/8p8wwlT9nx,http://twitter.com/firstpost/statuses/580282375373910016,TWITTER,,,,Positive,,
195,.@lenovo #A6000 review: A good entry level phone with a great display but average camera  http://t.co/m1FvdQncHN http://t.co/8p8wwlT9nx,http://twitter.com/tech2eets/statuses/580282262417080320,TWITTER,,,,Positive,,
196,RT @phoneradarblog Win 50 Priority Passes of @Lenovo_in A6000 Smart Phone Our Hands-on http://t.co/2H4x3D3MUZ  RT & Follow us Now! http://t.co/K7eciFuXne,http://twitter.com/KitawatDiveek72/statuses/580281341717053440,TWITTER,,,,Neutral,,
197,"RT @phoneradarblog Here's the @Lenovo_in A6000 Smart Phone Review http://t.co/np7naBmMCC ""Clearly One of the Best Smartphones with 4G"" http://t.co/6Vi8oRXSwM",http://twitter.com/KitawatDiveek72/statuses/580281154407829505,TWITTER,,,,Positive,,
198,RT @phoneradarblog Lenovo A6000 Smartphone Review. Watch It Now! http://t.co/FfXF9FGVCI,http://twitter.com/KitawatDiveek72/statuses/580280434954633216,TWITTER,,,,Neutral,,
199,@TauziAl Please call on this MIDH toll free numbers for the issue you are facing with your smartphone: 1800 3000 7678 / 18601803425.,http://twitter.com/Lenovo_in/statuses/580276489263927297,TWITTER,,,,Neutral,,
200,"Lenovo launches 5.5-inch K3 Note smartphone for $145 5.5 inch display, octa-core processor and runs Android 4.4. http://t.co/QtyGdHNBb2",http://twitter.com/Mobile_Surgeon/statuses/580275516768276480,TWITTER,,,,Neutral,,
201,"Lol at @Paytm. They say get cashback of 800 on Lenovo A369i worth 3199 and when I apply the promocode, they say minimum value should be 3400",http://twitter.com/Aashu_Salotra/statuses/580271871930679296,TWITTER,,,,Neutral,,
202,High Quality Tempered Glass Screen Protector For Lenovo Vibe X2... http://t.co/qAdVBUlilN,http://twitter.com/feyeshoppy/statuses/580271667970203648,TWITTER,,,,Neutral,,
203,@TauziAl You can call on these toll free numbers for your smartphone related issue: 1800 3000 7678 / 18601803425.,http://twitter.com/Lenovo_in/statuses/580262022421549056,TWITTER,,,,Neutral,,
204,Enjoy the Semi Finals of #CWC15 in your new Lenovo Vibe X2 4G - http://t.co/ZIktDXRu81 #RT @farhanaahm @ls2008 @SamratDevkota @vijalgope,http://twitter.com/AndyzDuniya/statuses/580234798515408897,TWITTER,,,,Positive,,
205,Lenovo A6000 budget smartphone :åÊReview http://t.co/oKok1fThFn,http://twitter.com/AnamikaDigiMed/statuses/580219191497662464,TWITTER,,,,Neutral,,
206,Lenovo A6000 budget smartphone : Review http://t.co/oKok1gaT3X http://t.co/3CbBXJF0Fh,http://twitter.com/AnamikaDigiMed/statuses/580219106273693696,TWITTER,,,,Neutral,,
207,U can buy the Lenovo A6000 without an invite now. The best phone in this price range compared to d RedMi2 & Moto E - http://t.co/79VTyx6dPT,http://twitter.com/schmmuck/statuses/580211651074392064,TWITTER,,,,Positive,,
208,RT @Lenovo_in The biggest ever A6000 SALE on Flipkart has begun here- http://t.co/gS16bI6J3u NO REGISTRATIONS REQUIRED! http://t.co/x0sm0o6RqM,http://twitter.com/pinkualok/statuses/580207509765378048,TWITTER,,,,Neutral,,
209,Snapdeal: Buy Lenovo S650 Mobile at Rs.6728 only http://t.co/pXFtiao8Pg,http://twitter.com/buytoearn/statuses/580198505492410368,TWITTER,,,,Neutral,,
210,Todays Deals -  Oneplus One available without Invite on @amazonIN  @Lenovo_in A6000 available 'without' Flashsale on @Flipkart !,http://twitter.com/JITbac/statuses/580102786336964608,TWITTER,,,,Neutral,,
211,RT @Lenovo_in The biggest ever A6000 SALE on Flipkart has begun here- http://t.co/gS16bI6J3u NO REGISTRATIONS REQUIRED! http://t.co/x0sm0o6RqM,http://twitter.com/vijaykumarkajle/statuses/580100241757618176,TWITTER,,,,Neutral,,
212,Follow @ABCDtwoFilm for a surprise awaits!show them the love ‰ù_•üè #ABCD2 @LENOVO_A6000 @Dell @Microsoft,http://twitter.com/aanchalvarun24/statuses/580088658838953984,TWITTER,,,,Positive,,
213,#Lenovo A6000 user review - http://t.co/NSSH02dp0g  @lenovo,http://twitter.com/Dessytech/statuses/580074771896909824,TWITTER,,,,Neutral,,
214,New Original Lenovo VIBE X2 4G LTE Mobile Phone MTK 6595 Octa Core 13MP 5MP 2 Camera Dual SIM Cell Android Tel... http://t.co/Zlc8m2FbVQ,http://twitter.com/khanfarid22/statuses/580072152264626176,TWITTER,,,,Neutral,,
215,Sabse Sasta 4G Mobile Lenovo A6000(Black) with best features available on Flipkart App without Registration  Key... http://t.co/gvKXiBkIaf,http://twitter.com/HChhattisgarh/statuses/580049343379443712,TWITTER,,,,Positive,,
216,RT @Shin2_D Shop for @Lenovo_in A6000 at @Flipkart #BigAppShoppingDays 23rd March ‰ÛÒ 25th March 2015 without registration,http://twitter.com/Liqui_Dr0p/statuses/580045501686398976,TWITTER,,,,Neutral,,
217,Shop for @Lenovo_in A6000 at @Flipkart #BigAppShoppingDays 23rd March ‰ÛÒ 25th March 2015 without registration,http://twitter.com/Shin2_D/statuses/580034144303853568,TWITTER,,,,Neutral,,
218,RT @Lenovo_in The biggest ever A6000 SALE on Flipkart has begun here- http://t.co/gS16bI6J3u NO REGISTRATIONS REQUIRED! http://t.co/x0sm0o6RqM,http://twitter.com/Liqui_Dr0p/statuses/580031241052766208,TWITTER,,,,Neutral,,
219,RT @Techmagnifier Lenovo A6000 4G Android smartphone now available without flash sale   Read More: http://t.co/o3cFjtAkbX  #Android... http://t.co/J517gdCZZB,http://twitter.com/techysethi/statuses/580010630217756672,TWITTER,,,,Neutral,,
220,RT @CollChris RT @apoorviftm @Lenovo_in @Flipkart I have this phone fantastic performance // #india #pune @lenovo A6000 http://t.co/dbuCUSNdYN,http://twitter.com/abrk/statuses/579998939782385664,TWITTER,,,,Positive,,
